Actual_Profit,Target_Profit,Actual_Revenue,Target_Revenue,Actual_Cost,Target_Cost,Stock Wastage,Total Stock,Area_Code,Trans_Date,MenuID
3,10,159,100,62,40,56,612,206,01/09/2019,13
135,100,275,220,103,80,33,1130,509,01/09/2019,8
70,50,127,100,48,40,13,834,425,01/09/2019,9
83,80,178,200,68,80,21,445,425,01/09/2019,2
24,60,238,270,93,110,84,692,206,01/09/2019,3
31,30,81,70,33,30,10,577,360,01/09/2019,4
34,30,159,140,67,60,25,391,360,01/09/2019,5
79,70,194,170,83,70,25,1063,206,01/09/2019,6
137,110,343,260,161,120,45,1267,720,01/10/2019,8
-7,30,130,90,51,30,46,503,720,01/10/2019,9
39,50,131,90,52,30,17,405,970,01/10/2019,10
19,30,128,80,54,30,20,404,720,01/10/2019,11
40,40,126,80,54,30,16,1037,970,01/10/2019,12
110,80,218,140,90,50,29,572,970,01/10/2019,13
117,170,199,280,76,100,21,580,970,01/10/2019,5
83,130,194,260,72,100,23,650,970,01/10/2019,6
197,160,322,300,123,120,34,915,719,01/10/2019,1
40,50,96,80,39,30,12,541,303,01/10/2019,2
172,150,282,260,108,100,30,971,719,01/10/2019,3
197,140,322,240,123,90,34,915,708,01/10/2019,8
40,40,96,60,39,20,12,541,312,01/10/2019,9
172,120,282,210,108,80,30,971,815,01/10/2019,10
116,80,199,130,76,50,21,580,815,01/10/2019,11
82,50,194,130,72,50,23,650,815,01/10/2019,12
332,420,637,890,257,370,84,1662,312,01/10/2019,5
221,300,509,710,239,340,66,1755,773,01/10/2019,6
178,160,391,370,154,150,50,1132,815,01/10/2019,2
171,160,318,300,122,110,39,789,815,01/10/2019,3
332,210,637,480,257,200,84,1662,319,01/10/2019,8
169,130,318,240,122,90,39,789,515,01/10/2019,9
221,110,509,340,239,170,66,1755,515,01/10/2019,11
272,130,604,400,255,170,96,1756,515,01/10/2019,12
27,50,62,70,23,20,6,800,641,01/10/2019,5
46,60,46,60,0,0,0,430,563,01/10/2019,6
22,30,55,40,21,10,5,846,515,01/10/2019,1
10,30,72,60,31,20,9,1000,515,01/10/2019,2
-3,10,25,10,10,0,3,598,641,01/10/2019,3
-9,30,116,80,45,20,41,320,573,01/10/2019,8
-39,10,116,80,86,60,26,1698,417,01/10/2019,9
19,30,98,60,39,20,12,244,314,01/10/2019,11
-16,0,60,30,25,10,9,209,573,01/10/2019,12
-4,10,82,40,34,10,12,240,314,01/10/2019,13
53,90,106,140,40,50,11,881,573,01/10/2019,5
42,80,84,110,32,30,8,833,417,01/10/2019,6
52,70,189,170,79,70,30,593,573,01/10/2019,2
52,70,151,130,65,50,20,1053,636,01/10/2019,3
24,30,56,30,21,0,5,480,937,01/10/2019,8
30,30,70,40,27,10,7,859,937,01/10/2019,9
96,60,218,140,82,50,27,788,419,01/10/2019,11
113,80,232,150,91,50,28,656,419,01/10/2019,12
137,190,343,470,161,230,45,1267,513,01/10/2019,5
18,70,128,170,54,70,20,404,419,01/10/2019,6
39,60,131,110,52,40,17,405,614,01/10/2019,1
42,60,114,100,43,30,13,419,937,01/10/2019,2
-7,30,130,110,51,40,46,503,234,01/10/2019,3
85,80,169,120,60,40,18,329,715,01/10/2019,8
67,60,126,90,48,30,13,851,262,01/10/2019,9
45,40,120,70,46,20,14,449,262,01/10/2019,11
0,0,153,90,60,40,54,606,262,01/10/2019,12
71,120,185,250,80,110,24,1055,262,01/10/2019,5
15,50,54,70,22,20,7,573,262,01/10/2019,6
22,50,134,120,56,40,21,385,414,01/10/2019,1
27,60,245,230,96,90,87,683,414,01/10/2019,2
91,100,215,200,86,80,28,547,920,01/10/2019,3
50,30,189,90,79,40,30,593,203,01/10/2019,9
52,50,151,80,65,30,20,1053,203,01/10/2019,10
53,50,106,100,40,40,11,881,475,01/10/2019,11
27,40,64,60,24,20,6,806,203,01/10/2019,13
1,40,153,130,60,40,54,606,959,01/10/2019,5
31,50,118,90,47,30,15,375,203,01/10/2019,6
171,130,334,260,125,100,41,1119,203,01/10/2019,2
15,20,54,20,22,0,7,573,904,01/10/2019,8
24,20,134,60,56,30,21,385,786,01/10/2019,9
71,40,185,90,80,40,24,1055,904,01/10/2019,10
52,50,100,100,38,40,10,871,561,01/10/2019,11
68,60,126,120,48,50,13,851,772,01/10/2019,13
27,50,245,210,96,80,87,683,727,01/10/2019,5
89,90,215,180,86,70,28,547,321,01/10/2019,6
95,90,218,170,82,60,27,788,954,01/10/2019,2
113,90,232,180,91,70,28,656,772,01/10/2019,3
19,20,128,60,54,30,20,404,339,01/10/2019,9
30,50,70,70,27,20,7,859,978,01/10/2019,11
22,30,56,50,21,20,5,480,781,01/10/2019,13
-16,30,124,100,51,30,46,542,774,01/10/2019,5
137,120,343,300,161,140,45,1267,508,01/10/2019,7
516,330,505,400,72,50,23,-3004,857,01/10/2019,2
-4,20,82,40,34,10,12,240,603,01/10/2019,9
21,30,55,50,21,20,5,846,603,01/10/2019,11
47,40,46,40,0,0,0,430,603,01/10/2019,13
-10,30,116,90,45,30,41,320,603,01/10/2019,5
-18,10,60,40,25,10,9,209,603,01/10/2019,7
49,60,128,90,49,30,15,310,603,01/10/2019,1
36,50,121,90,45,30,14,447,603,01/10/2019,2
191,70,547,290,255,140,96,1622,585,01/10/2019,9
-252,-100,175,80,239,130,74,4360,631,01/10/2019,10
171,140,282,280,108,110,30,971,585,01/10/2019,11
199,160,322,320,123,130,34,915,718,01/10/2019,12
116,100,199,200,76,80,21,580,607,01/10/2019,13
-300,-170,74,50,125,110,113,3142,914,01/10/2019,5
646,450,815,720,239,210,66,1197,212,01/10/2019,7
367,230,693,540,260,210,91,2548,716,01/10/2019,2
129,110,251,210,103,80,33,564,318,01/10/2019,8
50,60,189,150,79,60,30,593,225,01/10/2019,9
70,80,127,160,48,70,13,829,337,01/10/2019,2
67,80,126,160,48,70,13,851,985,01/10/2019,3
1,10,153,90,60,30,54,-762,504,01/10/2019,4
86,70,169,100,60,30,18,329,225,01/10/2019,5
45,40,120,60,46,20,14,449,318,01/10/2019,6
21,30,55,40,21,10,5,846,505,01/10/2019,8
9,30,72,50,31,10,9,1000,505,01/10/2019,9
34,80,121,160,45,50,14,447,505,01/10/2019,2
-39,10,116,150,86,110,26,1698,505,01/10/2019,3
-18,10,60,30,25,10,9,-466,505,01/10/2019,4
-9,10,116,60,45,20,41,320,505,01/10/2019,5
21,20,98,50,39,20,12,244,505,01/10/2019,6
24,50,134,110,56,40,21,385,580,01/10/2019,8
25,40,245,200,96,80,87,683,918,01/10/2019,9
110,140,218,290,90,130,29,572,918,01/10/2019,2
31,60,70,90,27,30,7,859,405,01/10/2019,3
113,70,232,130,91,50,28,-1785,405,01/10/2019,4
22,30,56,30,21,0,5,480,580,01/10/2019,5
96,60,218,130,82,50,27,788,405,01/10/2019,6
39,70,131,110,52,30,17,405,325,01/10/2019,8
42,50,114,90,43,30,13,419,430,01/10/2019,9
275,340,554,770,239,350,74,1246,432,01/10/2019,2
39,80,96,130,39,40,12,541,281,01/10/2019,3
82,50,194,110,72,40,23,-868,682,01/10/2019,4
197,100,322,190,123,70,34,915,817,01/10/2019,5
116,80,199,120,76,40,21,580,432,01/10/2019,6
-9,20,116,50,45,10,41,320,435,01/10/2019,11
21,20,98,40,39,10,12,244,435,01/10/2019,12
-18,10,60,20,25,0,9,209,435,01/10/2019,13
49,60,128,90,49,30,15,310,801,01/10/2019,8
34,60,121,90,45,20,14,447,435,01/10/2019,9
-40,0,116,80,86,60,26,1698,435,01/10/2019,10
129,110,251,210,103,80,33,564,435,01/10/2019,5
55,60,106,80,40,20,11,881,435,01/10/2019,6
53,90,151,200,65,90,20,1053,435,01/10/2019,1
33,80,118,150,47,50,15,375,435,01/10/2019,2
50,120,189,260,79,100,30,593,435,01/10/2019,3
42,40,84,60,32,20,8,833,435,01/10/2019,4
199,80,322,140,123,50,34,915,831,01/10/2019,11
117,50,199,80,76,30,21,580,626,01/10/2019,12
83,50,194,80,72,20,23,650,510,01/10/2019,13
171,120,282,210,108,80,30,971,925,01/10/2019,8
276,170,554,410,239,190,74,1246,951,01/10/2019,9
39,40,96,60,39,20,12,541,530,01/10/2019,10
40,50,318,270,125,110,113,898,805,01/10/2019,5
334,240,637,550,257,230,84,1662,415,01/10/2019,6
-110,-60,116,150,122,170,39,2555,909,01/10/2019,1
367,470,693,960,260,380,91,2548,818,01/10/2019,2
-174,-100,139,190,154,220,50,3654,650,01/10/2019,3
221,160,509,430,239,210,66,1755,714,01/10/2019,4
332,130,637,290,257,110,84,1662,775,01/10/2019,11
221,80,509,230,239,110,66,1755,775,01/10/2019,12
-539,-170,22,0,255,110,96,7058,702,01/10/2019,13
39,60,318,240,125,90,113,898,702,01/10/2019,8
178,120,391,290,154,120,50,1132,775,01/10/2019,9
169,130,318,240,122,90,39,789,775,01/10/2019,10
21,20,55,30,21,10,5,846,775,01/10/2019,5
25,30,62,40,23,10,6,800,775,01/10/2019,6
-3,30,82,100,34,40,12,240,702,01/10/2019,2
10,50,72,90,31,30,9,1000,775,01/10/2019,3
47,30,46,30,0,0,0,430,702,01/10/2019,4
24,20,56,20,21,0,5,480,971,01/10/2019,11
95,50,218,90,82,30,27,788,503,01/10/2019,12
113,50,232,100,91,40,28,656,541,01/10/2019,13
25,30,65,40,25,10,7,820,971,01/10/2019,8
108,90,218,160,90,60,29,572,541,01/10/2019,9
18,40,128,100,54,40,20,404,971,01/10/2019,4
40,60,131,100,52,30,17,405,541,01/10/2019,5
135,110,343,290,161,140,45,1267,503,01/10/2019,6
-7,50,130,170,51,70,46,503,503,01/10/2019,1
31,90,153,210,60,80,19,463,503,01/10/2019,2
43,80,114,150,43,50,13,419,971,01/10/2019,3
85,40,169,70,60,20,18,329,425,01/10/2019,11
46,30,120,50,46,20,14,449,509,01/10/2019,12
0,10,153,60,60,20,54,606,206,01/10/2019,13
171,130,334,250,125,90,41,1119,360,01/10/2019,8
70,60,127,90,48,30,13,829,509,01/10/2019,9
15,20,54,30,22,10,7,573,206,01/10/2019,4
24,50,134,110,56,40,21,385,425,01/10/2019,5
71,80,185,150,80,60,24,1055,360,01/10/2019,6
83,110,178,230,68,90,21,438,360,01/10/2019,2
25,100,245,330,96,140,87,683,206,01/10/2019,3
159,100,387,330,181,170,50,1283,970,01/11/2019,8
-6,10,133,110,52,40,47,509,970,01/11/2019,9
47,40,147,120,59,50,19,411,970,01/11/2019,10
22,20,132,100,55,40,20,410,719,01/11/2019,11
43,30,133,100,57,40,17,1042,719,01/11/2019,12
104,60,213,160,88,70,29,561,970,01/11/2019,13
71,70,131,150,50,60,14,589,303,01/11/2019,5
86,100,201,240,75,90,24,659,970,01/11/2019,6
190,130,309,280,118,110,33,930,719,01/11/2019,1
40,40,98,90,40,30,13,536,719,01/11/2019,2
125,80,211,190,81,80,22,984,720,01/11/2019,3
188,110,309,260,118,110,33,930,708,01/11/2019,8
40,30,98,80,40,30,13,536,312,01/11/2019,9
125,80,211,180,81,70,22,984,708,01/11/2019,10
71,40,131,100,50,40,14,589,708,01/11/2019,11
88,50,201,150,75,60,24,659,309,01/11/2019,12
291,290,567,680,228,290,75,1691,630,01/11/2019,5
191,200,451,540,211,270,59,1778,847,01/11/2019,6
206,140,439,400,173,170,57,1150,815,01/11/2019,2
157,110,296,270,113,110,36,803,847,01/11/2019,3
291,180,567,490,228,210,75,1691,641,01/11/2019,8
159,100,296,250,113,100,36,803,641,01/11/2019,9
191,110,451,350,211,170,59,1778,563,01/11/2019,11
257,130,581,450,245,200,93,1784,641,01/11/2019,12
24,40,60,70,22,20,6,802,515,01/11/2019,5
46,40,46,50,0,0,0,387,515,01/11/2019,6
12,10,42,30,15,10,4,848,712,01/11/2019,1
7,20,68,60,29,20,8,1003,515,01/11/2019,2
-4,10,25,20,10,0,3,596,319,01/11/2019,3
-12,0,113,90,44,40,40,325,314,01/11/2019,8
-13,0,130,110,82,70,25,1804,314,01/11/2019,9
13,10,87,60,35,20,11,248,636,01/11/2019,11
-4,0,81,60,34,20,12,211,573,01/11/2019,12
-6,0,79,60,33,20,12,243,314,01/11/2019,13
76,80,141,160,54,60,15,885,573,01/11/2019,5
40,50,86,100,33,40,9,836,636,01/11/2019,6
56,40,196,180,82,80,31,601,573,01/11/2019,2
56,40,160,140,69,60,21,1060,417,01/11/2019,3
43,30,85,70,32,30,8,482,440,01/11/2019,8
45,40,94,80,36,30,10,862,419,01/11/2019,9
92,60,210,160,78,60,25,798,614,01/11/2019,11
132,70,261,200,102,80,31,666,740,01/11/2019,12
159,170,387,460,181,230,50,1283,234,01/11/2019,5
24,40,132,150,55,70,20,410,937,01/11/2019,6
49,50,147,130,59,50,19,411,234,01/11/2019,1
47,40,121,110,46,40,14,424,234,01/11/2019,2
-4,10,133,120,52,50,47,509,614,01/11/2019,3
71,50,150,130,53,50,16,321,262,01/11/2019,8
40,40,83,70,31,20,8,856,715,01/11/2019,9
49,20,128,90,49,40,15,454,715,01/11/2019,11
3,0,157,120,61,50,55,613,715,01/11/2019,12
67,70,175,200,75,90,23,1063,715,01/11/2019,5
16,30,55,60,22,20,7,570,920,01/11/2019,6
21,20,129,110,54,50,20,391,262,01/11/2019,1
24,30,239,220,94,90,85,694,608,01/11/2019,2
76,60,192,170,77,70,25,557,920,01/11/2019,3
56,30,196,130,82,60,31,601,475,01/11/2019,9
56,30,160,100,69,50,21,1060,959,01/11/2019,10
76,60,141,130,54,50,15,885,860,01/11/2019,11
49,40,96,90,36,30,10,809,203,01/11/2019,13
3,10,157,140,61,60,55,613,475,01/11/2019,5
39,40,132,120,53,50,17,380,203,01/11/2019,6
181,130,346,290,130,110,42,1134,203,01/11/2019,2
16,10,55,30,22,10,7,570,727,01/11/2019,8
19,10,129,80,54,40,20,391,561,01/11/2019,9
65,30,175,110,75,50,23,1063,561,01/11/2019,10
34,40,75,70,28,20,7,875,352,01/11/2019,11
42,40,83,80,31,30,8,856,904,01/11/2019,13
22,20,239,210,94,90,85,694,813,01/11/2019,5
76,60,192,170,77,70,25,557,772,01/11/2019,6
93,60,210,170,78,70,25,798,786,01/11/2019,2
132,90,261,220,102,90,31,666,904,01/11/2019,3
22,20,132,90,55,40,20,410,857,01/11/2019,9
46,40,94,90,36,30,10,862,351,01/11/2019,11
43,40,85,80,32,30,8,482,978,01/11/2019,13
-12,0,128,110,52,50,47,554,339,01/11/2019,5
160,120,387,350,181,170,50,1283,617,01/11/2019,7
481,300,484,400,75,60,24,-3287,857,01/11/2019,2
-6,0,79,50,33,20,12,243,603,01/11/2019,9
12,20,42,40,15,10,4,848,603,01/11/2019,11
47,30,46,40,0,0,0,387,603,01/11/2019,13
-12,10,113,100,44,40,40,325,603,01/11/2019,5
-4,0,81,70,34,30,12,211,603,01/11/2019,7
45,40,120,100,46,40,14,316,603,01/11/2019,1
30,30,116,90,43,30,14,452,603,01/11/2019,2
303,140,614,420,245,180,93,1704,585,01/11/2019,9
-232,-120,171,110,225,160,69,4742,518,01/11/2019,10
125,90,211,200,81,80,22,984,516,01/11/2019,11
188,130,309,290,118,120,33,930,914,01/11/2019,12
70,50,131,120,50,50,14,589,914,01/11/2019,13
-300,-190,65,50,121,110,109,3385,914,01/11/2019,5
565,390,719,660,211,200,59,933,917,01/11/2019,7
350,230,664,560,249,220,87,2580,607,01/11/2019,2
126,80,246,210,101,90,33,552,985,01/11/2019,8
56,40,196,170,82,70,31,601,337,01/11/2019,9
65,60,123,130,47,50,13,834,318,01/11/2019,2
42,50,83,90,31,30,8,856,504,01/11/2019,3
1,10,157,110,61,40,55,-906,318,01/11/2019,4
73,30,150,100,53,40,16,321,318,01/11/2019,5
50,30,128,90,49,30,15,454,337,01/11/2019,6
13,10,42,30,15,10,4,848,505,01/11/2019,8
7,10,68,50,29,20,8,1003,505,01/11/2019,9
30,30,116,120,43,50,14,452,505,01/11/2019,2
-12,10,130,140,82,90,25,1804,505,01/11/2019,3
-6,-10,81,50,34,20,12,-522,505,01/11/2019,4
-10,0,113,80,44,30,40,325,505,01/11/2019,5
12,20,87,60,35,20,11,248,505,01/11/2019,6
19,20,129,110,54,50,20,391,580,01/11/2019,8
22,20,239,200,94,80,85,694,405,01/11/2019,9
105,90,213,230,88,100,29,561,918,01/11/2019,2
45,40,94,100,36,40,10,862,580,01/11/2019,3
132,60,261,180,102,80,31,-2003,405,01/11/2019,4
43,30,85,60,32,20,8,482,580,01/11/2019,5
92,40,210,150,78,60,25,798,580,01/11/2019,6
47,40,147,120,59,50,19,411,936,01/11/2019,8
46,30,121,100,46,40,14,424,806,01/11/2019,9
258,230,522,580,225,260,69,1272,432,01/11/2019,2
39,40,98,100,40,40,13,536,936,01/11/2019,3
88,40,201,140,75,50,24,-1050,806,01/11/2019,4
188,100,309,220,118,90,33,930,915,01/11/2019,5
71,40,131,90,50,30,14,589,254,01/11/2019,6
-10,-10,113,70,44,30,40,325,435,01/11/2019,11
13,10,87,50,35,20,11,248,435,01/11/2019,12
-4,0,81,50,34,20,12,211,435,01/11/2019,13
45,30,120,100,46,40,14,316,435,01/11/2019,8
30,30,116,100,43,40,14,452,435,01/11/2019,9
-12,0,130,110,82,70,25,1804,435,01/11/2019,10
126,90,246,220,101,90,33,552,801,01/11/2019,5
77,50,141,120,54,50,15,885,435,01/11/2019,6
58,50,160,170,69,80,21,1060,435,01/11/2019,1
40,50,132,140,53,60,17,380,435,01/11/2019,2
56,60,196,210,82,90,31,601,435,01/11/2019,3
40,30,86,70,33,30,9,836,435,01/11/2019,4
190,110,309,210,118,80,33,930,805,01/11/2019,11
70,40,131,80,50,30,14,589,760,01/11/2019,12
88,40,201,130,75,50,24,659,209,01/11/2019,13
125,80,211,180,81,70,22,984,760,01/11/2019,8
258,160,522,450,225,210,69,1272,510,01/11/2019,9
40,30,98,80,40,30,13,536,323,01/11/2019,10
39,40,308,280,121,110,109,912,916,01/11/2019,5
292,190,567,510,228,220,75,1691,213,01/11/2019,6
-83,-50,124,130,113,130,36,2758,916,01/11/2019,1
349,310,664,740,249,290,87,2580,213,01/11/2019,2
-188,-130,156,170,173,200,57,3909,626,01/11/2019,3
191,140,451,410,211,200,59,1778,951,01/11/2019,4
291,140,567,380,228,160,75,1691,775,01/11/2019,11
190,80,451,300,211,150,59,1778,702,01/11/2019,12
-505,-280,34,0,245,180,93,7653,775,01/11/2019,13
39,20,308,260,121,110,109,912,702,01/11/2019,8
205,130,439,380,173,160,57,1150,702,01/11/2019,9
159,100,296,250,113,100,36,803,775,01/11/2019,10
46,30,46,40,0,0,0,387,775,01/11/2019,4
13,10,42,30,15,10,4,848,775,01/11/2019,5
25,20,60,50,22,20,6,802,775,01/11/2019,6
-6,10,79,80,33,30,12,243,775,01/11/2019,2
7,20,68,70,29,30,8,1003,702,01/11/2019,3
42,30,85,50,32,20,8,482,503,01/11/2019,11
92,50,210,140,78,50,25,798,503,01/11/2019,12
132,70,261,170,102,70,31,666,971,01/11/2019,13
28,20,67,50,25,20,7,823,541,01/11/2019,8
104,70,213,180,88,80,29,561,541,01/11/2019,9
24,30,132,120,55,50,20,410,503,01/11/2019,4
49,50,147,130,59,50,19,411,541,01/11/2019,5
160,120,387,350,181,170,50,1283,971,01/11/2019,6
-6,10,133,140,52,60,47,509,971,01/11/2019,1
21,40,136,150,53,60,17,470,541,01/11/2019,2
47,50,121,130,46,50,14,424,503,01/11/2019,3
73,50,150,100,53,30,16,321,509,01/11/2019,11
50,30,128,80,49,30,15,454,206,01/11/2019,12
1,0,157,100,61,40,55,613,509,01/11/2019,13
181,120,346,300,130,120,42,1134,206,01/11/2019,8
65,40,123,100,47,40,13,834,253,01/11/2019,9
16,20,55,50,22,20,7,570,425,01/11/2019,4
19,20,129,110,54,50,20,391,206,01/11/2019,5
67,40,175,150,75,70,23,1063,425,01/11/2019,6
74,70,166,180,63,70,20,446,253,01/11/2019,2
24,40,239,260,94,110,85,694,509,01/11/2019,3
129,80,326,280,153,140,42,1319,970,01/12/2019,8
-9,0,119,100,47,40,42,521,719,01/12/2019,9
43,30,135,110,54,50,17,424,970,01/12/2019,10
9,10,110,80,46,30,17,422,303,01/12/2019,11
39,20,124,90,53,40,16,1054,970,01/12/2019,12
98,60,197,150,81,60,26,551,719,01/12/2019,13
79,90,142,170,54,60,15,601,970,01/12/2019,5
70,80,179,210,67,80,22,677,720,01/12/2019,6
199,130,322,290,123,120,34,959,303,01/12/2019,1
43,30,106,90,43,40,14,531,970,01/12/2019,2
131,90,224,200,86,80,24,1003,720,01/12/2019,3
197,130,322,280,123,110,34,959,618,01/12/2019,8
43,30,106,90,43,40,14,531,312,01/12/2019,9
131,80,224,190,86,80,24,1003,312,01/12/2019,10
79,50,142,110,54,40,15,601,630,01/12/2019,11
70,40,179,130,67,50,22,677,708,01/12/2019,12
321,320,614,730,247,310,81,1744,708,01/12/2019,5
233,240,534,640,250,320,70,1820,773,01/12/2019,6
288,190,569,520,224,220,73,1191,312,01/12/2019,2
181,130,332,300,127,120,40,830,312,01/12/2019,3
321,200,614,530,247,230,81,1744,515,01/12/2019,8
183,120,332,290,127,120,40,830,515,01/12/2019,9
232,120,534,410,250,210,70,1820,641,01/12/2019,11
321,170,697,540,294,240,111,1838,563,01/12/2019,12
25,40,62,70,23,20,6,807,515,01/12/2019,5
47,40,46,50,0,0,0,344,563,01/12/2019,6
15,20,44,40,16,10,4,851,563,01/12/2019,1
12,10,74,60,31,30,9,1009,641,01/12/2019,2
-1,10,26,20,10,0,3,594,712,01/12/2019,3
-7,0,126,100,49,40,44,335,314,01/12/2019,8
24,20,171,140,92,80,28,1898,417,01/12/2019,9
16,10,95,70,38,30,12,256,314,01/12/2019,11
-24,-10,48,30,20,10,7,218,816,01/12/2019,12
3,0,94,70,39,30,14,250,660,01/12/2019,13
71,70,131,150,50,60,14,898,573,01/12/2019,5
40,50,82,90,31,30,8,844,816,01/12/2019,6
39,40,163,150,68,60,25,619,573,01/12/2019,2
53,40,148,130,63,60,19,1075,636,01/12/2019,3
37,30,78,60,29,20,8,490,614,01/12/2019,8
43,30,87,70,33,30,9,870,440,01/12/2019,9
107,70,236,180,88,70,29,817,513,01/12/2019,11
180,90,341,260,134,110,41,690,513,01/12/2019,12
129,140,326,390,153,190,42,1319,937,01/12/2019,5
9,40,110,130,46,50,17,422,419,01/12/2019,6
43,40,135,120,54,50,17,424,234,01/12/2019,1
36,20,108,90,41,40,13,435,330,01/12/2019,2
-9,10,119,110,47,40,42,521,513,01/12/2019,3
45,30,114,90,41,30,12,320,920,01/12/2019,8
45,30,91,70,34,30,9,863,715,01/12/2019,9
42,20,113,80,43,30,13,466,262,01/12/2019,11
-4,0,140,100,55,40,49,627,262,01/12/2019,12
74,80,188,220,80,100,24,1079,262,01/12/2019,5
19,30,60,70,24,30,7,567,608,01/12/2019,6
33,30,155,140,65,60,24,403,920,01/12/2019,1
30,30,266,240,105,100,95,716,262,01/12/2019,2
85,70,208,190,83,80,27,575,414,01/12/2019,3
40,20,163,110,68,50,25,619,860,01/12/2019,9
53,40,148,100,63,40,19,1075,203,01/12/2019,10
70,50,131,120,50,50,14,898,959,01/12/2019,11
42,40,87,80,33,30,9,818,959,01/12/2019,13
-3,10,140,120,55,50,49,627,203,01/12/2019,5
31,40,121,110,49,40,16,392,203,01/12/2019,6
156,110,308,260,115,100,37,1166,959,01/12/2019,2
18,20,60,40,24,10,7,567,904,01/12/2019,8
34,20,155,100,65,40,24,403,305,01/12/2019,9
74,30,188,120,80,60,24,1079,407,01/12/2019,10
39,30,80,70,30,30,8,882,321,01/12/2019,11
45,40,91,80,34,30,9,863,321,01/12/2019,13
31,30,266,240,105,100,95,716,305,01/12/2019,5
86,70,208,190,83,80,27,575,386,01/12/2019,6
108,80,236,190,88,70,29,817,407,01/12/2019,2
181,110,341,280,134,120,41,690,727,01/12/2019,3
10,10,110,70,46,30,17,422,774,01/12/2019,9
43,40,87,80,33,30,9,870,978,01/12/2019,11
37,30,78,70,29,30,8,490,774,01/12/2019,13
-30,-10,106,90,47,40,42,571,978,01/12/2019,5
129,80,326,290,153,150,42,1319,857,01/12/2019,7
579,360,543,450,67,60,22,-3534,351,01/12/2019,2
3,10,94,60,39,20,14,250,603,01/12/2019,9
15,20,44,40,16,10,4,851,603,01/12/2019,11
47,30,46,40,0,0,0,344,603,01/12/2019,13
-6,10,126,110,49,40,44,335,603,01/12/2019,5
-24,0,48,40,20,10,7,218,603,01/12/2019,7
55,50,135,110,52,40,16,327,603,01/12/2019,1
42,30,130,100,48,40,15,462,603,01/12/2019,2
459,210,796,540,294,220,111,1727,631,01/12/2019,9
-280,-150,158,100,241,180,74,5121,716,01/12/2019,10
132,90,224,210,86,90,24,1003,718,01/12/2019,11
197,150,322,310,123,120,34,959,518,01/12/2019,12
77,60,142,130,54,50,15,601,585,01/12/2019,13
-332,-210,70,60,135,130,122,3641,845,01/12/2019,5
463,320,700,640,250,240,70,723,518,01/12/2019,7
402,250,745,620,279,250,97,2642,315,01/12/2019,2
114,70,228,190,94,80,31,540,985,01/12/2019,8
39,30,163,140,68,60,25,619,318,01/12/2019,9
68,70,128,140,49,50,13,845,985,01/12/2019,2
46,50,91,100,34,40,9,863,337,01/12/2019,3
-4,0,140,100,55,40,49,-1053,225,01/12/2019,4
46,20,114,80,41,30,12,320,225,01/12/2019,5
40,20,113,80,43,30,13,466,318,01/12/2019,6
13,10,44,30,16,10,4,851,505,01/12/2019,8
10,20,74,60,31,20,9,1009,505,01/12/2019,9
40,50,130,140,48,50,15,462,505,01/12/2019,2
24,40,171,190,92,100,28,1898,505,01/12/2019,3
-22,-10,48,30,20,10,7,-598,505,01/12/2019,4
-7,10,126,90,49,30,44,335,505,01/12/2019,5
18,0,95,60,38,30,12,256,505,01/12/2019,6
33,20,155,130,65,60,24,403,405,01/12/2019,8
30,30,266,230,105,90,95,716,580,01/12/2019,9
98,100,197,220,81,90,26,551,580,01/12/2019,2
42,50,87,90,33,30,9,870,918,01/12/2019,3
180,90,341,240,134,100,41,-2248,918,01/12/2019,4
36,20,78,50,29,20,8,490,580,01/12/2019,5
107,60,236,170,88,60,29,817,918,01/12/2019,6
42,30,135,110,54,50,17,424,325,01/12/2019,8
36,30,108,90,41,30,13,435,430,01/12/2019,9
279,240,559,620,241,280,74,1321,409,01/12/2019,2
45,40,106,110,43,50,14,531,956,01/12/2019,3
70,30,179,120,67,50,22,-1239,361,01/12/2019,4
197,110,322,230,123,90,34,959,254,01/12/2019,5
77,40,142,100,54,40,15,601,430,01/12/2019,6
-6,0,126,80,49,30,44,335,435,01/12/2019,11
18,10,95,60,38,20,12,256,435,01/12/2019,12
-22,0,48,30,20,10,7,218,435,01/12/2019,13
53,40,135,110,52,40,16,327,435,01/12/2019,8
42,40,130,110,48,40,15,462,435,01/12/2019,9
25,20,171,140,92,80,28,1898,435,01/12/2019,10
39,30,82,70,31,30,8,844,435,01/12/2019,4
114,70,228,200,94,90,31,540,435,01/12/2019,5
70,50,131,110,50,40,14,898,435,01/12/2019,6
53,50,148,160,63,70,19,1075,435,01/12/2019,1
31,50,121,130,49,50,16,392,435,01/12/2019,2
39,50,163,180,68,80,25,619,801,01/12/2019,3
199,110,322,220,123,90,34,959,323,01/12/2019,11
79,50,142,90,54,30,15,601,408,01/12/2019,12
